Position,MVP_Nominated,FG_Pct,3P_Pct,2P_Pct,PTS,3P,2P,AST,STL,BLK,REB,Player,Season,Vote_Share_Pct,MP_per_Game
PG,0,44.0,35.8,49.1,13.9,1.5,3.2,4.0,0.8,0.0,2.0,Isaiah Thomas,13-13,0.0,26.9
PG,0,43.3,34.2,46.2,13.9,1.1,4.6,9.0,0.8,0.1,4.3,Greivis Vásquez,13-13,0.0,34.4
PF,0,46.6,28.6,47.5,13.7,0.2,5.3,4.1,0.5,1.2,8.6,Pau Gasol,13-13,0.0,33.8
PG,0,48.4,24.0,51.3,13.7,0.3,5.6,11.1,1.8,0.2,5.6,Rajon Rondo,13-13,0.0,37.4
PF,0,51.6,0.0,52.1,13.5,0.0,5.5,1.0,1.2,1.8,8.2,Anthony Davis,13-13,0.0,28.8
SF,0,43.5,40.6,46.1,13.4,2.0,2.6,2.4,0.9,0.5,4.1,Vince Carter,13-13,0.0,25.8
PG,0,44.1,33.9,48.3,13.4,1.1,3.8,6.1,1.6,0.4,3.0,Jeremy Lin,13-13,0.0,32.2
PG,0,40.7,36.7,43.0,13.3,1.6,3.2,4.0,0.8,0.1,3.3,Brandon Knight,13-13,0.0,31.5
SF,0,41.9,36.5,42.8,13.3,0.7,4.7,4.3,0.9,0.2,6.3,Evan Turner,13-13,0.0,35.3
PF,0,57.3,35.1,59.1,13.2,0.3,5.3,0.5,0.4,3.0,7.7,Serge Ibaka,13-13,0.0,31.1
PF,0,46.2,44.4,46.9,13.2,1.3,3.8,1.6,0.9,0.5,7.1,Ersan İlyasova,13-13,0.0,27.6
PG,0,43.3,40.5,45.0,13.1,1.7,3.1,4.4,1.0,0.1,2.2,Nate Robinson,13-13,0.0,25.4
C,0,51.9,0.0,52.0,13.1,0.0,6.0,1.9,0.8,1.0,11.9,Nikola Vučević,13-13,0.0,33.2
PF,0,46.2,41.3,48.0,13.0,1.2,3.7,1.3,1.0,0.3,5.1,Wilson Chandler,13-13,0.0,25.1
SG,0,45.1,31.7,51.5,13.0,1.1,3.8,5.4,1.7,0.7,5.3,Andre Iguodala,13-13,0.0,34.7
SG,0,45.2,40.4,46.6,12.9,1.0,3.9,5.6,0.8,0.1,3.1,Jarrett Jack,13-13,0.0,29.7
PG,0,43.0,38.3,44.9,12.9,1.3,3.7,6.2,1.0,0.2,2.4,Mo Williams,13-13,0.0,30.8
PF,0,46.7,38.5,49.0,12.8,0.9,3.8,1.6,0.7,0.8,3.9,Jeff Green,13-13,0.0,27.8
PF,0,47.2,18.8,47.7,12.8,0.0,5.2,2.2,0.8,0.4,6.6,Luis Scola,13-13,0.0,26.6
PF,0,39.9,30.9,43.6,12.7,1.1,3.8,1.1,0.6,0.7,3.7,Andrea Bargnani,13-13,0.0,28.7
C,0,56.2,0.0,56.3,12.7,0.0,5.2,1.1,0.6,0.6,10.4,J.J. Hickson,13-13,0.0,29.0
PG,0,49.7,43.8,51.9,12.7,1.1,3.6,6.7,0.6,0.1,2.8,Steve Nash,13-13,0.0,32.5
SG,0,42.9,37.2,48.4,12.7,2.0,2.7,1.3,0.8,0.1,2.5,Marcus Thornton,13-13,0.0,24.0
PF,0,48.0,0.0,48.1,12.6,0.0,4.7,2.9,0.9,0.6,6.7,Nenê,13-13,0.0,27.2
SF,0,50.7,29.2,56.6,12.4,0.5,3.9,2.8,1.5,1.0,5.7,Andrei Kirilenko,13-13,0.0,31.8
SF,0,40.3,34.2,46.4,12.4,1.9,2.5,1.5,1.6,0.6,5.0,Metta World Peace,13-13,0.0,33.7
SF,0,42.5,29.6,49.3,12.1,1.1,3.5,1.5,1.4,0.3,2.9,Corey Brewer,13-13,0.0,24.4
PF,0,51.4,31.5,53.8,12.1,0.3,5.0,2.4,1.1,0.7,7.8,Shawn Marion,13-13,0.0,30.0
PG,0,47.1,35.3,49.8,12.0,0.6,3.6,5.1,1.2,0.1,2.7,Darren Collison,13-13,0.0,29.3
PF,0,43.0,33.2,46.3,12.0,0.8,3.5,0.6,0.6,0.5,5.5,Derrick Williams,13-13,0.0,24.6
C,0,44.8,25.0,44.9,11.9,0.0,4.9,1.4,0.5,2.6,8.3,Roy Hibbert,13-13,0.0,28.7
SF,0,49.4,37.4,55.4,11.9,1.1,3.4,1.6,1.7,0.6,6.0,Kawhi Leonard,13-13,0.0,31.2
C,1,48.1,0.0,48.5,11.9,0.0,4.6,4.0,1.2,2.1,11.1,Joakim Noah,13-13,0.1,36.8
SG,0,42.5,35.3,48.0,11.8,1.4,2.4,4.6,1.3,0.2,3.4,Manu Ginóbili,13-13,0.0,23.2
PF,0,48.8,0.0,49.0,11.7,0.0,4.8,1.3,0.7,0.9,9.4,Tristan Thompson,13-13,0.0,31.3
SG,0,41.5,33.7,45.5,11.6,1.2,3.1,3.2,0.6,0.1,3.0,Jordan Crawford,13-13,0.0,24.4
SG,0,41.5,34.5,45.1,13.2,1.4,3.5,3.7,0.6,0.1,3.1,Jordan Crawford,13-13,0.0,26.2
SG,0,41.5,32.0,46.5,9.1,0.9,2.4,2.5,0.4,0.1,2.7,Jordan Crawford,13-13,0.0,21.6
PG,0,40.1,36.2,43.3,11.6,1.5,2.2,6.4,1.4,0.4,4.7,Kyle Lowry,13-13,0.0,29.7
PF,0,55.2,,55.2,11.5,0.0,4.8,1.0,1.0,1.0,9.2,Kenneth Faried,13-13,0.0,28.1
SG,0,45.3,31.1,50.3,11.5,0.8,3.7,3.8,1.0,0.2,2.5,Luke Ridnour,13-13,0.0,30.2
SG,0,40.6,30.2,44.0,11.5,0.7,3.3,3.6,0.7,0.2,2.8,Rodney Stuckey,13-13,0.0,28.6
SF,0,44.2,42.2,46.3,11.4,1.8,1.9,1.9,0.6,0.2,3.9,Martell Webster,13-13,0.0,28.9
PG,0,49.1,46.1,51.6,11.3,1.8,2.5,7.1,0.8,0.1,2.4,José Calderón,13-13,0.0,29.6
PG,0,47.0,42.9,50.5,11.1,1.8,2.4,7.4,0.6,0.1,2.4,José Calderón,13-13,0.0,28.3
PG,0,52.7,52.0,53.2,11.6,1.8,2.6,6.6,1.1,0.1,2.5,José Calderón,13-13,0.0,31.7
PG,0,41.7,34.6,45.8,11.3,1.3,3.0,4.0,0.4,0.0,2.8,J.J. Barea,13-13,0.0,23.1
C,0,53.4,,53.4,11.3,0.0,4.7,0.8,0.4,1.6,5.6,Robin Lopez,13-13,0.0,26.0
SG,0,40.8,38.7,42.1,11.2,1.5,2.6,1.9,0.5,0.2,1.7,Ben Gordon,13-13,0.0,20.8
SF,0,41.5,38.4,45.1,11.2,1.9,2.0,1.0,0.8,0.3,2.7,C.J. Miles,13-13,0.0,21.0
C,0,52.1,0.0,52.4,11.1,0.0,4.8,1.2,0.7,1.6,8.5,Marcin Gortat,13-13,0.0,30.8
SF,0,45.5,31.5,49.3,11.0,0.6,3.6,1.3,0.6,0.8,5.2,Tobias Harris,13-13,0.0,23.6
SF,0,46.1,33.3,48.9,4.9,0.3,1.6,0.5,0.3,0.3,2.0,Tobias Harris,13-13,0.0,11.6
PF,0,45.3,31.0,49.4,17.3,1.0,5.7,2.1,0.9,1.4,8.5,Tobias Harris,13-13,0.0,36.1
C,0,46.4,35.6,47.7,11.0,0.4,4.2,2.2,0.3,1.4,7.2,Spencer Hawes,13-13,0.0,27.2
SG,0,44.9,41.9,48.0,10.9,1.8,1.9,1.7,0.8,0.2,2.7,Ray Allen,13-13,0.0,25.8
SF,0,46.8,39.1,52.0,10.9,1.3,2.6,2.6,0.9,0.1,3.1,Jared Dudley,13-13,0.0,27.5
SF,0,46.1,45.7,47.1,10.9,2.6,1.2,2.0,0.9,0.5,4.0,Kyle Korver,13-13,0.0,30.5
PF,0,50.2,0.0,50.4,10.9,0.0,4.6,1.0,0.6,0.7,6.7,Jason Thompson,13-13,0.0,27.9
SG,0,39.7,41.0,37.8,10.8,2.2,1.4,2.0,0.8,0.3,1.5,Randy Foye,13-13,0.0,27.4
PF,0,54.0,33.3,54.1,10.8,0.0,4.0,0.8,0.4,0.4,6.0,Carl Landry,13-13,0.0,23.2
SF,0,38.3,33.3,42.6,10.7,1.5,2.2,1.6,0.7,0.1,2.3,Alan Anderson,13-13,0.0,23.0
PG,0,36.0,29.3,37.4,10.7,0.5,2.8,7.3,2.4,0.1,4.0,Ricky Rubio,13-13,0.0,29.7
SF,0,40.5,37.5,46.7,10.6,2.4,1.4,2.0,1.0,0.1,3.3,Carlos Delfino,13-13,0.0,25.2
PF,0,38.5,31.7,42.5,10.6,1.2,2.8,1.5,0.6,0.6,6.4,Byron Mullens,13-13,0.0,26.9
SG,0,41.3,35.7,44.9,10.6,1.3,2.5,1.4,0.6,0.2,2.2,Nick Young,13-13,0.0,23.9
SG,0,42.0,27.7,46.7,10.5,0.7,3.4,1.8,1.0,0.3,2.5,Shannon Brown,13-13,0.0,23.8
SF,0,44.2,42.8,45.5,10.5,1.7,2.0,1.9,0.5,0.5,3.9,Mike Dunleavy,13-13,0.0,25.9
SG,0,44.8,42.9,48.0,10.5,2.2,1.5,1.8,1.2,0.7,3.1,Danny Green,13-13,0.0,27.5
C,0,50.7,0.0,50.8,10.5,0.0,4.7,0.8,0.4,0.8,5.6,Chris Kaman,13-13,0.0,20.7
SG,0,40.2,34.1,46.2,10.5,1.7,2.4,1.5,1.2,0.5,3.8,Jason Richardson,13-13,0.0,28.4
SF,0,43.8,40.4,44.2,10.4,0.5,3.9,2.4,0.6,0.3,4.4,Tayshaun Prince,13-13,0.0,32.1
SF,0,44.4,43.4,44.5,11.7,0.5,4.3,2.5,0.5,0.3,4.6,Tayshaun Prince,13-13,0.0,32.4
SF,0,42.9,36.6,43.7,8.8,0.4,3.5,2.3,0.7,0.3,4.2,Tayshaun Prince,13-13,0.0,31.7
PF,0,51.2,38.6,54.6,10.4,0.7,3.8,1.1,0.4,0.6,4.7,Patrick Patterson,13-13,0.0,25.0
PF,0,51.9,36.5,56.0,11.6,0.7,4.3,1.1,0.4,0.6,4.7,Patrick Patterson,13-13,0.0,25.9
PF,0,49.4,44.4,50.8,8.0,0.7,2.8,1.3,0.5,0.5,4.8,Patrick Patterson,13-13,0.0,23.2
SF,0,42.4,38.8,45.4,10.4,1.6,2.3,1.0,0.7,0.1,2.9,Caron Butler,13-13,0.0,24.1
C,0,63.8,,63.8,10.4,0.0,3.9,0.9,0.6,1.1,10.7,Tyson Chandler,13-13,0.0,32.8
SF,0,46.2,34.2,57.4,10.3,1.4,2.5,1.5,1.0,0.8,4.6,Matt Barnes,13-13,0.0,25.7
C,0,51.2,13.6,52.4,10.3,0.0,4.2,1.0,1.0,0.7,5.1,Andray Blatche,13-13,0.0,19.0
SF,0,41.0,31.5,45.0,10.3,0.8,2.9,1.6,1.3,0.4,3.9,Alonzo Gee,13-13,0.0,31.0
PF,0,56.0,0.0,56.1,10.3,0.0,3.9,1.6,0.8,0.8,6.4,Tiago Splitter,13-13,0.0,24.7
C,0,54.1,0.0,54.2,10.1,0.0,4.0,0.9,0.6,1.1,11.7,Ömer Aşık,13-13,0.0,30.0
SF,0,40.5,31.3,42.6,10.1,0.6,3.5,1.5,0.4,0.5,3.8,Michael Beasley,13-13,0.0,20.7
SG,0,43.4,37.2,49.8,10.1,1.6,2.0,2.5,0.8,0.1,2.0,Jason Terry,13-13,0.0,26.9
PF,0,55.4,38.5,55.8,10.0,0.1,4.1,1.5,1.0,1.4,7.5,Amir Johnson,13-13,0.0,28.7
SG,0,43.8,33.5,54.9,9.9,1.3,2.0,3.4,1.1,0.2,2.0,Devin Harris,13-13,0.0,24.5
PG,0,46.9,31.6,49.4,9.8,0.4,3.5,3.6,0.7,0.1,1.5,Will Bynum,13-13,0.0,18.8
SG,0,42.9,30.8,44.4,9.8,0.3,3.8,2.4,0.5,0.1,1.7,Richard Hamilton,13-13,0.0,21.8
C,0,50.6,0.0,50.7,9.8,0.0,4.3,1.2,0.7,2.8,9.5,Larry Sanders,13-13,0.0,27.3
C,0,47.7,,47.7,9.7,0.0,4.2,1.2,0.6,1.0,8.8,Emeka Okafor,13-13,0.0,26.0
SG,0,39.5,35.7,41.6,9.6,1.1,2.2,2.0,0.6,0.1,1.9,Marco Belinelli,13-13,0.0,25.8
PG,0,47.9,26.6,50.4,9.6,0.2,3.5,5.9,0.9,0.1,2.9,Andre Miller,13-13,0.0,26.2
SF,0,41.7,36.4,46.3,9.5,1.4,2.0,2.0,1.3,0.4,4.8,Trevor Ariza,13-13,0.0,26.3
SG,0,41.2,35.5,45.4,9.5,1.3,2.3,1.9,0.4,0.0,2.1,Gary Neal,13-13,0.0,21.8
SF,0,41.4,32.1,48.2,9.4,1.1,2.3,1.1,0.6,0.3,3.1,Chase Budinger,13-13,0.0,22.1
PF,0,48.2,0.0,48.7,9.4,0.0,3.6,1.0,0.9,1.7,7.1,Derrick Favors,13-13,0.0,23.2
PF,0,46.4,36.1,53.5,9.4,1.1,2.4,0.7,0.4,0.3,4.8,Antawn Jamison,13-13,0.0,21.5
SF,0,43.9,35.9,46.4,9.2,0.6,2.8,1.2,0.6,0.2,4.1,Harrison Barnes,13-13,0.0,25.4
PG,0,40.2,31.7,43.2,9.2,0.8,3.0,2.1,1.3,0.4,2.2,Avery Bradley,13-13,0.0,28.7
SF,0,39.6,37.4,42.9,9.2,1.7,1.3,1.9,0.8,0.4,3.8,Dorell Wright,13-13,0.0,22.6
C,0,57.5,100.0,57.4,9.1,0.0,3.8,0.3,0.4,2.0,4.8,JaVale McGee,13-13,0.0,18.1
C,0,46.1,,46.1,9.1,0.0,4.2,0.7,0.3,0.7,4.4,Kevin Séraphin,13-13,0.0,21.8
SF,0,45.8,22.2,46.2,9.0,0.0,3.6,1.5,0.7,0.9,5.8,Michael Kidd-Gilchrist,13-13,0.0,26.0
SG,0,44.5,12.5,45.8,8.9,0.0,3.6,1.2,1.5,0.6,4.6,Tony Allen,13-13,0.0,26.7
C,0,55.7,,55.7,8.9,0.0,3.3,0.7,0.3,1.3,6.0,Jonas Valančiūnas,13-13,0.0,23.9
C,0,64.3,,64.3,8.8,0.0,3.8,0.3,0.6,1.4,7.2,DeAndre Jordan,13-13,0.0,24.5
SF,0,39.9,37.1,42.0,8.8,1.3,1.9,3.0,0.7,0.3,2.7,John Salmons,13-13,0.0,30.0
SF,0,42.8,35.0,46.4,8.8,0.9,2.5,0.9,0.7,0.5,4.0,Kyle Singler,13-13,0.0,28.0
SG,0,46.0,33.0,52.0,8.8,0.8,2.7,2.9,1.0,0.2,3.9,Lance Stephenson,13-13,0.0,29.2
PF,0,48.6,0.0,48.7,8.7,0.0,3.5,1.0,0.5,0.8,5.2,Brandon Bass,13-13,0.0,27.6
PG,0,41.9,35.3,45.0,8.7,0.9,2.4,3.3,0.7,0.2,2.2,Jerryd Bayless,13-13,0.0,22.1
PF,0,47.9,42.1,51.3,8.7,1.1,2.2,0.5,0.3,0.2,2.1,Chris Copeland,13-13,0.0,15.4
PF,0,46.8,0.0,47.2,8.7,0.0,3.9,0.8,1.1,0.5,5.1,Dante Cunningham,13-13,0.0,25.1
SF,0,46.7,38.1,48.9,8.6,0.5,2.4,1.4,1.0,0.4,4.0,Jimmy Butler,13-13,0.0,26.0
PG,0,42.9,40.9,45.6,8.6,1.6,1.4,3.5,1.5,0.2,2.2,Mario Chalmers,13-13,0.0,26.9
SG,0,37.2,29.5,43.5,8.6,1.1,2.0,3.7,0.7,0.4,2.3,Alexey Shved,13-13,0.0,23.9
PG,0,44.5,39.7,45.3,8.5,0.4,2.9,3.1,1.4,0.7,3.0,Eric Bledsoe,13-13,0.0,20.4
C,0,59.7,0.0,60.1,8.5,0.0,3.8,0.6,0.4,1.2,4.1,Brandan Wright,13-13,0.0,18.0
SG,0,40.2,36.7,47.6,8.4,1.5,0.9,2.2,0.5,0.0,1.5,Chauncey Billups,13-13,0.0,19.0
C,0,44.5,30.0,44.8,8.3,0.0,3.3,0.6,0.3,0.7,4.9,Marreese Speights,13-13,0.0,16.5
C,0,42.9,40.0,43.0,6.6,0.1,2.6,0.5,0.3,0.7,4.7,Marreese Speights,13-13,0.0,14.5
C,0,45.7,20.0,46.1,10.2,0.0,3.9,0.7,0.4,0.7,5.1,Marreese Speights,13-13,0.0,18.5
C,0,48.2,,48.2,8.3,0.0,3.3,0.8,0.3,1.4,5.3,Jermaine O'Neal,13-13,0.0,18.7
SG,0,44.1,33.3,47.1,8.2,0.5,2.7,4.6,0.6,0.0,2.1,Beno Udrih,13-13,0.0,22.1
SG,0,47.5,26.5,52.9,6.7,0.3,2.6,3.5,0.4,0.1,2.0,Beno Udrih,13-13,0.0,18.4
PG,0,40.8,39.6,41.1,10.2,0.8,2.8,6.1,0.9,0.0,2.3,Beno Udrih,13-13,0.0,27.3
SF,0,46.1,27.4,51.0,8.2,0.4,3.0,0.7,1.2,0.8,4.4,Maurice Harkless,13-13,0.0,26.0
PF,0,40.7,33.6,42.6,8.2,0.5,2.7,1.3,0.9,0.8,4.8,Markieff Morris,13-13,0.0,22.4
C,0,49.0,0.0,49.6,8.2,0.0,3.3,0.7,0.3,0.9,3.6,Jason Smith,13-13,0.0,17.2
PF,0,48.5,0.0,49.0,8.0,0.0,3.3,0.9,0.4,1.4,5.3,Taj Gibson,13-13,0.0,22.4
SF,0,40.7,32.3,46.1,8.0,1.0,2.2,0.7,0.4,0.4,2.5,Wesley Johnson,13-13,0.0,19.1
C,0,58.1,0.0,58.2,8.0,0.0,3.6,0.4,0.5,1.3,6.9,Kosta Koufos,13-13,0.0,22.4
SG,0,42.7,39.2,45.7,7.9,1.2,1.7,1.3,0.6,0.0,2.1,Wayne Ellington,13-13,0.0,21.3
SG,0,40.7,42.3,39.2,5.5,1.0,1.0,1.1,0.4,0.0,1.3,Wayne Ellington,13-13,0.0,16.9
SG,0,43.9,37.1,49.2,10.4,1.4,2.4,1.6,0.8,0.1,3.0,Wayne Ellington,13-13,0.0,25.9
C,0,60.8,50.0,60.9,7.9,0.0,3.5,0.5,1.0,1.6,7.6,Andre Drummond,13-13,0.0,20.7
SG,0,38.7,35.7,44.1,7.9,1.6,1.1,0.9,0.7,0.1,2.2,Jodie Meeks,13-13,0.0,21.3
C,0,43.8,0.0,44.1,7.9,0.0,3.2,1.2,0.5,0.9,5.7,Tyler Zeller,13-13,0.0,26.4
SG,0,46.4,37.2,50.3,7.8,0.7,2.4,1.8,1.1,0.3,2.4,Courtney Lee,13-13,0.0,24.9
SG,0,39.6,34.0,42.4,7.8,0.9,2.3,2.7,0.7,0.3,2.2,E'Twaun Moore,13-13,0.0,22.4
PF,0,52.7,,52.7,7.8,0.0,3.4,0.6,0.3,0.4,3.4,Andrew Nicholson,13-13,0.0,16.7
PF,0,53.9,,53.9,7.7,0.0,3.2,0.8,0.5,1.0,5.7,Ed Davis,13-13,0.0,20.1
C,0,54.9,,54.9,9.7,0.0,4.1,1.2,0.6,0.8,6.7,Ed Davis,13-13,0.0,24.2
PF,0,51.7,,51.7,5.1,0.0,2.1,0.2,0.4,1.3,4.4,Ed Davis,13-13,0.0,15.1
PF,0,42.2,36.9,46.4,7.7,1.1,1.8,0.8,0.6,0.3,3.6,Marcus Morris,13-13,0.0,19.8
PF,0,42.8,38.1,47.1,8.6,1.4,1.8,0.9,0.5,0.3,4.1,Marcus Morris,13-13,0.0,21.4
SF,0,40.5,30.8,44.8,5.7,0.5,1.7,0.7,0.8,0.2,2.5,Marcus Morris,13-13,0.0,16.1
PG,0,37.7,39.0,36.7,7.7,1.2,1.5,5.2,1.1,0.4,2.6,Kirk Hinrich,13-13,0.0,29.4
PF,0,44.9,30.1,50.2,7.7,0.5,2.4,0.9,0.8,0.2,3.8,Jonas Jerebko,13-13,0.0,18.2
PG,0,39.0,35.0,42.7,7.7,1.2,1.6,3.6,0.6,0.1,2.0,A.J. Price,13-13,0.0,22.4
SF,0,39.7,28.2,46.1,7.7,0.7,2.0,2.6,1.4,0.7,4.6,Gerald Wallace,13-13,0.0,30.1
SG,0,48.1,41.9,55.8,7.6,1.3,1.4,1.5,1.3,0.5,3.9,Thabo Sefolosha,13-13,0.0,27.5
PG,0,40.3,38.0,42.4,7.5,1.2,1.5,2.1,1.0,0.0,1.9,Toney Douglas,13-13,0.0,18.2
PG,0,39.5,37.7,41.1,8.1,1.2,1.6,1.9,0.8,0.0,1.8,Toney Douglas,13-13,0.0,18.6
PG,0,43.0,38.9,46.7,6.1,1.0,1.3,2.6,1.4,0.0,2.2,Toney Douglas,13-13,0.0,17.1
SF,0,33.3,30.3,35.9,7.4,1.0,1.4,0.8,0.2,0.1,2.6,Linas Kleiza,13-13,0.0,18.8
SF,0,47.5,21.1,48.6,7.3,0.1,2.9,1.4,1.2,0.7,7.7,Al-Farouq Aminu,13-13,0.0,27.2
PG,0,42.2,42.1,42.4,7.3,1.6,0.9,3.8,0.8,0.1,2.9,Steve Blake,13-13,0.0,26.1
PF,0,44.0,33.7,47.9,7.3,0.6,2.3,1.1,0.6,0.7,5.5,Earl Clark,13-13,0.0,23.1
C,0,47.3,0.0,47.4,7.2,0.0,3.1,1.0,0.7,1.3,6.0,Elton Brand,13-13,0.0,21.2
SG,0,42.1,41.7,42.3,7.2,0.9,1.6,1.3,0.4,0.0,1.0,Jimmer Fredette,13-13,0.0,14.0
C,0,54.4,100.0,54.2,7.2,0.0,2.9,0.4,0.4,0.5,4.3,Enes Freedom,13-13,0.0,15.4
C,0,60.2,,60.2,7.2,0.0,3.1,0.4,0.9,0.9,5.3,Kenyon Martin,13-13,0.0,23.9
SF,0,42.3,32.5,47.7,7.2,0.7,2.0,1.1,0.5,0.5,3.6,Marvin Williams,13-13,0.0,23.7
PG,0,45.3,37.3,51.1,7.1,0.9,1.8,2.2,0.6,0.2,1.5,Aaron Brooks,13-13,0.0,18.8
PG,0,45.9,37.8,51.7,8.0,1.0,2.0,2.3,0.6,0.2,1.7,Aaron Brooks,13-13,0.0,20.8
PG,0,41.7,38.6,43.0,7.1,0.8,2.0,2.8,0.5,0.0,1.2,Brian Roberts,13-13,0.0,17.0
SG,0,42.0,35.9,43.9,7.0,0.5,2.0,1.4,0.5,0.2,2.3,Alec Burks,13-13,0.0,17.8
SF,0,36.6,31.4,40.7,7.0,1.0,1.6,0.8,0.3,0.4,2.4,Gerald Green,13-13,0.0,18.0
PF,0,43.2,0.0,43.6,7.0,0.0,2.2,0.4,0.4,0.2,4.6,Tyler Hansbrough,13-13,0.0,16.9
SF,0,66.7,0.0,85.7,7.0,0.0,3.0,1.0,0.0,0.0,0.5,Brandon Rush,13-13,0.0,12.5
C,0,38.7,31.9,45.2,7.0,1.0,1.6,0.3,0.6,0.7,4.0,Rasheed Wallace,13-13,0.0,14.1
PF,0,40.6,0.0,41.4,6.9,0.0,2.4,0.9,0.5,0.2,3.2,Hakim Warrick,13-13,0.0,17.5
PF,0,40.5,0.0,41.3,7.0,0.0,2.4,0.9,0.4,0.2,3.3,Hakim Warrick,13-13,0.0,17.9
PF,0,44.6,,44.6,6.9,0.0,2.8,0.8,0.4,1.3,5.7,Jason Maxiell,13-13,0.0,24.8
PG,0,39.6,33.8,42.0,6.8,0.6,1.9,2.4,0.3,0.1,1.3,Jeremy Pargo,13-13,0.0,16.8
PG,0,40.1,31.6,43.8,7.8,0.7,2.3,2.6,0.5,0.1,1.3,Jeremy Pargo,13-13,0.0,17.9
SG,0,38.1,41.2,37.0,4.9,0.5,1.2,2.0,0.1,0.0,1.2,Jeremy Pargo,13-13,0.0,14.9
SG,0,39.6,40.2,39.2,6.8,1.1,1.3,1.7,1.0,0.2,3.0,Iman Shumpert,13-13,0.0,22.1
PF,0,37.7,34.7,41.5,6.8,1.3,1.2,0.8,0.4,0.6,3.5,Charlie Villanueva,13-13,0.0,15.8
PG,0,41.8,41.1,42.4,6.8,1.1,1.3,2.0,0.8,0.2,1.8,C.J. Watson,13-13,0.0,19.0
C,0,54.2,100.0,54.0,6.7,0.0,2.9,0.4,0.4,1.1,5.9,Samuel Dalembert,13-13,0.0,16.3
PF,0,49.7,0.0,50.3,6.7,0.0,2.7,0.4,0.3,0.7,5.7,Jordan Hill,13-13,0.0,15.8
SF,0,40.3,31.3,42.6,6.7,0.5,2.4,0.4,0.9,0.3,3.3,Josh Howard,13-13,0.0,18.8
SF,0,40.1,35.1,40.6,6.7,0.2,2.4,0.9,0.7,0.2,4.4,Luc Mbah a Moute,13-13,0.0,22.9
SF,0,42.0,43.0,34.8,6.6,1.9,0.2,1.0,0.6,0.8,2.3,Shane Battier,13-13,0.0,24.8
PF,0,52.0,7.7,53.6,6.6,0.0,2.7,0.7,0.8,0.2,3.9,Ivan Johnson,13-13,0.0,15.0
SF,0,38.1,39.7,35.8,6.6,1.4,0.9,0.5,0.5,0.1,2.4,Cartier Martin,13-13,0.0,16.9
SF,0,41.4,42.5,36.7,6.6,1.8,0.4,0.4,0.3,0.1,1.9,Steve Novak,13-13,0.0,20.3
PG,0,36.8,33.6,40.6,6.5,1.2,1.2,2.1,0.6,0.1,1.1,Jannero Pargo,13-13,0.0,15.8
PG,0,25.0,15.0,41.7,3.0,0.4,0.7,2.0,0.0,0.1,0.9,Jannero Pargo,13-13,0.0,14.6
PG,0,34.2,35.0,33.3,5.0,1.0,0.9,2.7,0.4,0.0,1.0,Jannero Pargo,13-13,0.0,16.1
PG,0,40.1,38.2,42.4,8.4,1.6,1.6,1.9,0.8,0.1,1.2,Jannero Pargo,13-13,0.0,16.2
SF,0,42.8,39.5,46.3,6.4,1.0,1.2,1.0,0.6,0.1,2.2,Quincy Pondexter,13-13,0.0,21.1
SG,0,40.7,33.2,46.4,6.4,0.9,1.7,0.7,0.6,0.2,2.0,Terrence Ross,13-13,0.0,17.0
SG,0,47.3,31.4,50.3,6.4,0.3,2.4,1.4,0.8,0.2,4.4,P.J. Tucker,13-13,0.0,24.2
SG,0,45.9,33.3,48.3,6.4,0.3,2.1,1.5,0.6,0.3,1.7,Damien Wilkins,13-13,0.0,18.0
PG,0,48.0,0.0,48.5,6.3,0.0,2.5,3.3,0.7,0.5,2.4,Shaun Livingston,13-13,0.0,22.0
PG,0,36.4,0.0,38.1,3.7,0.0,1.4,2.2,0.6,0.1,2.2,Shaun Livingston,13-13,0.0,18.8
PG,0,50.7,0.0,50.9,7.2,0.0,2.9,3.6,0.8,0.6,2.5,Shaun Livingston,13-13,0.0,23.2
SG,0,46.1,42.8,48.6,6.3,1.0,1.5,0.8,0.4,0.2,1.3,Willie Green,13-13,0.0,16.5
SF,0,37.3,27.1,48.1,6.2,0.8,1.4,1.5,0.7,0.3,2.8,Stephen Jackson,13-13,0.0,19.5
SG,0,37.2,32.6,38.5,6.2,0.5,1.9,2.1,0.4,0.1,1.8,Austin Rivers,13-13,0.0,23.2
PF,0,45.1,27.8,46.0,6.1,0.1,2.7,0.6,0.4,0.6,2.9,Darrell Arthur,13-13,0.0,16.4
PG,0,37.3,38.4,36.3,6.1,1.1,1.2,3.1,0.6,0.1,1.6,Mike James,13-13,0.0,19.2
SG,0,44.6,38.4,50.0,6.1,0.9,1.3,0.9,0.2,0.2,1.5,John Jenkins,13-13,0.0,14.8
SG,0,44.0,31.1,50.0,6.1,0.5,1.8,1.0,0.6,0.1,1.9,Khris Middleton,13-13,0.0,17.6
SF,0,43.1,34.4,48.6,6.1,0.7,1.5,0.8,0.6,0.2,1.9,Jeff Taylor,13-13,0.0,19.6
PF,0,45.5,28.6,51.0,6.0,0.4,2.0,2.1,0.5,0.4,4.9,Josh McRoberts,13-13,0.0,22.2
PF,0,39.2,30.9,43.9,3.9,0.4,1.0,1.7,0.2,0.3,3.3,Josh McRoberts,13-13,0.0,16.7
PF,0,50.5,24.1,55.3,9.3,0.3,3.4,2.7,0.8,0.6,7.2,Josh McRoberts,13-13,0.0,30.8
